mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0		0	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	20
1	0	0	0.16666666666666666		0	1/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	0
1	0	1/6	0.16666666666666666		1/24	7/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	1
1	0	1/3	0.16666666666666666		1/12	1/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	2
1	0	1/2	0.5		1/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	17
1	0	1/2	0.16666666666666666		1/8	3/8	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	3
1	0	2/3	0.16666666666666666		1/6	5/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	4
1	0	5/6	0.16666666666666666		5/24	11/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	5
1	0	1	0.5		1/4	1/2	4/4	2	2	1/8	1/8	1		5	59	B3	3	21
1	0	1	1.0		1/4	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	18
1	0	1	0.16666666666666666		1/4	1/2	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	6
1	0	7/6	0.16666666666666666		7/24	13/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	7
1	0	4/3	0.16666666666666666		1/3	7/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	8
1	0	3/2	0.5		3/8	5/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	22
1	0	5/3	0.16666666666666666		5/12	2/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	9
1	0	11/6	0.16666666666666666		11/24	17/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	10
1	0	2	1.0		1/2	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	23
1	0	2	0.16666666666666666		1/2	3/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	11
1	0	13/6	0.16666666666666666		13/24	19/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	12
1	0	7/3	0.16666666666666666		7/12	5/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	13
1	0	5/2	0.5		5/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	19
1	0	5/2	0.16666666666666666		5/8	7/8	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	14
1	0	8/3	0.16666666666666666		2/3	11/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	15
1	0	17/6	0.16666666666666666		17/24	23/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	16
2	1	3	1.0		0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	47
2	1	3	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	24
2	1	19/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	25
2	1	10/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	26
2	1	7/2	0.5		1/8	1/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	53
2	1	11/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	27
2	1	23/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	28
2	1	4	0.5		1/4	1/4	4/4	2	2	1/8	1/8	1		4	40	E2	2	54
2	1	4	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	29
2	1	25/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	30
2	1	13/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	31
2	1	9/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1	1	4	52	E3	3	48
2	1	9/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	32
2	1	14/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	33
2	1	29/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	34
2	1	5	0.5		1/2	1/2	4/4	2	1	1/8	1/8	1	-1	4	52	E3	3	49
2	1	5	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	35
2	1	31/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	36
2	1	16/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	37
2	1	11/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		9	51	D#3	3	50
2	1	11/2	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	38
2	1	17/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	39
2	1	35/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	40
2	1	6	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	51
2	1	6	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	41
2	1	37/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	42
2	1	19/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	43
2	1	13/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	52
2	1	13/2	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	44
2	1	20/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	45
2	1	41/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	46
3	2	7	1.0		0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	82
3	2	7	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	55
3	2	43/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	56
3	2	22/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	57
3	2	15/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		9	51	D#3	3	78
3	2	15/2	0.16666666666666666		1/8	1/8	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	58
3	2	23/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	59
3	2	47/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	60
3	2	8	1.0		1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	83
3	2	8	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	61
3	2	49/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	62
3	2	25/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	63
3	2	17/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	79
3	2	17/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	64
3	2	26/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	65
3	2	53/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	66
3	2	9	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	80
3	2	9	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	67
3	2	55/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	68
3	2	28/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	69
3	2	19/2	0.5		5/8	5/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	84
3	2	29/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	70
3	2	59/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	71
3	2	10	1.0		3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	85
3	2	10	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	72
3	2	61/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	73
3	2	31/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	74
3	2	21/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	81
3	2	21/2	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	75
3	2	32/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	76
3	2	65/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	77
4	3	11	1.0		0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	109
4	3	11	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	86
4	3	67/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	87
4	3	34/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	88
4	3	23/2	0.5		1/8	1/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	114
4	3	35/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	89
4	3	71/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	90
4	3	12	0.5		1/4	1/4	4/4	2	2	1/8	1/8	1		4	40	E2	2	115
4	3	12	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	91
4	3	73/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	92
4	3	37/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	93
4	3	25/2	1.0		3/8	3/8	4/4	2	1	1/4	1/4	1		4	52	E3	3	110
4	3	25/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	94
4	3	38/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	95
4	3	77/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	96
4	3	13	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	97
4	3	79/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	98
4	3	40/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	99
4	3	27/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		9	51	D#3	3	111
4	3	27/2	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	100
4	3	41/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	101
4	3	83/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	102
4	3	14	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	112
4	3	14	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	103
4	3	85/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	104
4	3	43/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	105
4	3	29/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	113
4	3	29/2	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	106
4	3	44/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	107
4	3	89/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	108
5	4	15	1.0		0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	143
5	4	15	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	116
5	4	91/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	117
5	4	46/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	118
5	4	31/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		9	51	D#3	3	139
5	4	31/2	0.16666666666666666		1/8	1/8	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	119
5	4	47/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	120
5	4	95/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	121
5	4	16	1.0		1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	144
5	4	16	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	122
5	4	97/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	123
5	4	49/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	124
5	4	33/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	140
5	4	33/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	125
5	4	50/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	126
5	4	101/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	127
5	4	17	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	145
5	4	17	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	128
5	4	103/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	129
5	4	52/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	130
5	4	35/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	141
5	4	35/2	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	131
5	4	53/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	132
5	4	107/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	133
5	4	18	1.0		3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	142
5	4	18	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	134
5	4	109/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	135
5	4	55/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	136
5	4	37/2	0.5		7/8	7/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	146
5	4	56/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	137
5	4	113/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	138
6	5	19	1.0		0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	176
6	5	19	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	147
6	5	115/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	148
6	5	58/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	149
6	5	39/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	171
6	5	39/2	0.16666666666666666		1/8	1/8	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	150
6	5	59/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	151
6	5	119/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	152
6	5	20	1.5		1/4	1/4	4/4	2	1	3/8	1/4	3/2		4	64	E4	4	172
6	5	20	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	153
6	5	121/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	154
6	5	61/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	155
6	5	41/2	0.5		3/8	3/8	4/4	2	2	1/8	1/8	1		8	56	G#3	3	177
6	5	41/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	156
6	5	62/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		6	78	F#5	5	157
6	5	125/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		8	80	G#5	5	158
6	5	21	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	178
6	5	21	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	159
6	5	127/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	160
6	5	64/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	161
6	5	43/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	173
6	5	43/2	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	162
6	5	65/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	163
6	5	131/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	164
6	5	22	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	174
6	5	22	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	165
6	5	133/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	166
6	5	67/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	167
6	5	45/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	175
6	5	45/2	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	168
6	5	68/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	169
6	5	137/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	170
7	6	23	0.5		0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	203
7	6	23	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	179
7	6	139/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	180
7	6	70/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	181
7	6	47/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	204
7	6	47/2	0.16666666666666666		1/8	1/8	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	182
7	6	71/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	183
7	6	143/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	184
7	6	24	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	205
7	6	24	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	185
7	6	145/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		7	61	C#4	4	186
7	6	73/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	187
7	6	49/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	206
7	6	49/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	188
7	6	74/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	189
7	6	149/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	190
7	6	25	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	209
7	6	25	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		7	61	C#4	4	191
7	6	151/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	192
7	6	76/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	193
7	6	51/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	207
7	6	51/2	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	194
7	6	77/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	195
7	6	155/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	196
7	6	26	1.0		3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	210
7	6	26	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	197
7	6	157/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	198
7	6	79/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	199
7	6	53/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	208
7	6	53/2	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	200
7	6	80/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	201
7	6	161/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	202
8	7	27	1.0		0	0	4/4	2	2	1/4	1/4	1		7	49	C#3	3	238
8	7	27	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	211
8	7	163/6	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	212
8	7	82/3	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	213
8	7	55/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	235
8	7	55/2	0.16666666666666666		1/8	1/8	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	214
8	7	83/3	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	215
8	7	167/6	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	216
8	7	28	0.5		1/4	1/4	4/4	2	2	1/8	1/8	1		5	47	B2	2	239
8	7	28	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	217
8	7	169/6	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	218
8	7	85/3	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		6	78	F#5	5	219
8	7	57/2	0.5		3/8	3/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	240
8	7	57/2	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	220
8	7	86/3	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	221
8	7	173/6	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	222
8	7	29	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1		8	44	G#2	2	241
8	7	29	0.5		1/2	1/2	4/4	2	1	1/8	1/8	1		4	52	E3	3	236
8	7	29	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	223
8	7	175/6	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		9	75	D#5	5	224
8	7	88/3	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	225
8	7	59/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	237
8	7	59/2	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	226
8	7	89/3	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	227
8	7	179/6	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	228
8	7	30	0.5		3/4	3/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	242
8	7	30	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	229
8	7	181/6	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		8	68	G#4	4	230
8	7	91/3	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	231
8	7	61/2	0.5		7/8	7/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	243
8	7	61/2	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	232
8	7	92/3	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	233
8	7	185/6	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		9	63	D#4	4	234
9	8		1.0	1	0	0	4/4	2	1	1/4	1/4	1		4	40	E2	2	250
9	8		0.16666666666666666	1	0	0	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	244
9	8		0.16666666666666666	1	1/24	1/24	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	245
9	8		0.16666666666666666	1	1/12	1/12	4/4	1	1	1/24	1/16	2/3		8	56	G#3	3	246
9	8		0.16666666666666666	1	1/8	1/8	4/4	1	1	1/24	1/16	2/3		8	56	G#3	3	247
9	8		0.16666666666666666	1	1/6	1/6	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	248
9	8		0.16666666666666666	1	5/24	5/24	4/4	1	1	1/24	1/16	2/3		3	69	A4	4	249
10	8	31	1.0	2	0	0	4/4	2	1	1/4	1/4	1		4	40	E2	2	254
10	8	31	0.16666666666666666	2	0	0	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	251
10	8	187/6	0.16666666666666666	2	1/24	1/24	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	252
10	8	94/3	0.16666666666666666	2	1/12	1/12	4/4	1	1	1/24	1/16	2/3		8	56	G#3	3	253
10	8	63/2	0.5	2	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	255
